ID,material_ID,date,quantity,unit,isHoliday,isWeekend,isPayday,dayOfWeek,month,weekOfYear,year
3a75bb37-ce1b-4636-88fd-b0602cde56de,MAT-005,2024-01-31,111.54,M,0,0,0,2,1,5,2024
d3f5f20f-aa68-449c-9b3a-76bb035c9d85,MAT-001,2024-02-01,253.18,KG,0,0,1,3,2,5,2024
993d7d01-ca13-410d-8ed6-3e83b5d51d1c,MAT-002,2024-02-01,99.46,L,0,0,1,3,2,5,2024
95193ec1-26fb-40ba-a260-1c72872ceaa3,MAT-003,2024-02-01,501.5,UN,0,0,1,3,2,5,2024
8b18a311-686f-4fad-9b1e-324a399b07f9,MAT-004,2024-02-01,73.42,KG,0,0,1,3,2,5,2024
77a86f09-b693-46ec-aee3-e8e800ef4f63,MAT-005,2024-02-01,149.8,M,0,0,1,3,2,5,2024
491b7dba-b5c7-44c9-9ca5-ce560a919918,MAT-001,2024-02-02,211.55,KG,0,0,0,4,2,5,2024
d7a619af-d3d4-49b9-a1d3-dc6c6b193bd2,MAT-002,2024-02-02,78.12,L,0,0,0,4,2,5,2024
c913f539-df2f-4dc7-acb9-4158a31e4bb2,MAT-003,2024-02-02,327.68,UN,0,0,0,4,2,5,2024
4bfa4750-c008-471a-8683-90d1d0351b30,MAT-004,2024-02-02,46.61,KG,0,0,0,4,2,5,2024
fa7b9ea7-f2c2-47cd-ae35-5ba89bbd0e85,MAT-005,2024-02-02,130.48,M,0,0,0,4,2,5,2024
a1c771c2-cf97-44ed-b93e-eae0479f786a,MAT-001,2024-02-03,35.74,KG,0,1,0,5,2,5,2024
574d317d-f25f-46b3-929d-8f5436a08378,MAT-002,2024-02-03,16.01,L,0,1,0,5,2,5,2024
f4ba7268-6705-485f-8c0f-276effe07a81,MAT-003,2024-02-03,66.46,UN,0,1,0,5,2,5,2024
6784e21f-8a55-48bf-ab80-42e6a34b0599,MAT-004,2024-02-03,10.76,KG,0,1,0,5,2,5,2024
aa2938e8-a8ff-4de5-8da1-1e70c9271552,MAT-005,2024-02-03,25.33,M,0,1,0,5,2,5,2024
c3c28ae7-4cdf-4dfd-a317-e892db2dc1c4,MAT-001,2024-02-04,38.26,KG,0,1,0,6,2,5,2024
bb2c9ba2-309b-449f-b970-a1cb2ffad739,MAT-002,2024-02-04,16.38,L,0,1,0,6,2,5,2024
9c2c5428-651c-4e4e-a58e-59f8df814b7f,MAT-003,2024-02-04,72.9,UN,0,1,0,6,2,5,2024
8da28dff-a02d-4e8c-b3a2-79a84d2a4959,MAT-004,2024-02-04,9.57,KG,0,1,0,6,2,5,2024
8f3beaf2-a077-4760-b527-d843e24c3a58,MAT-005,2024-02-04,22.86,M,0,1,0,6,2,5,2024
c3a39d31-95d3-4745-b0d4-cdbcdb93ff07,MAT-001,2024-02-05,182.88,KG,0,0,0,0,2,6,2024
cf90262f-7345-402d-a999-bc1221e6d7df,MAT-002,2024-02-05,83.08,L,0,0,0,0,2,6,2024
306c7f22-583a-4f2f-9aaa-0f3fd1e72bfe,MAT-003,2024-02-05,326.57,UN,0,0,0,0,2,6,2024
6b07ba27-81cf-45b3-b826-ff3cec85b850,MAT-004,2024-02-05,47.61,KG,0,0,0,0,2,6,2024
676e4270-e40e-4ab5-94d8-01b9609bdfed,MAT-005,2024-02-05,107.36,M,0,0,0,0,2,6,2024
69f55a80-42c8-4284-9a7a-a860a014138e,MAT-001,2024-02-06,221.53,KG,0,0,0,1,2,6,2024
4577f002-ed76-4e9d-8c04-4a705817a03f,MAT-002,2024-02-06,87.29,L,0,0,0,1,2,6,2024
f8d63f83-2b1a-4ad2-ac4d-a4276bf0ce1b,MAT-003,2024-02-06,384.57,UN,0,0,0,1,2,6,2024
1ae89de2-a2f5-4d8a-ba95-630d27893eef,MAT-004,2024-02-06,51.51,KG,0,0,0,1,2,6,2024
79aeec90-822e-4427-98ea-fc2c9a2c47ef,MAT-005,2024-02-06,117.9,M,0,0,0,1,2,6,2024
0c9b40fd-0353-4a12-bfbe-f15dd3450f8d,MAT-001,2024-02-07,199.79,KG,0,0,0,2,2,6,2024
3edf37fb-0f04-4455-98c4-91111ddb9998,MAT-002,2024-02-07,89.07,L,0,0,0,2,2,6,2024
f8837da4-46cf-4744-b682-9014e0609e77,MAT-003,2024-02-07,387.09,UN,0,0,0,2,2,6,2024
f1a53cfd-dc4a-4910-aab4-e3e1136660f2,MAT-004,2024-02-07,52.06,KG,0,0,0,2,2,6,2024
0941cda3-144c-4c84-8812-909e1256a34b,MAT-005,2024-02-07,128.23,M,0,0,0,2,2,6,2024
8d01a759-d3c7-4716-871c-372d5de42878,MAT-001,2024-02-08,191.3,KG,0,0,0,3,2,6,2024
2e73d113-afe1-4a2e-a3c4-dcf32e815470,MAT-002,2024-02-08,78.39,L,0,0,0,3,2,6,2024
f2edab60-29da-416f-b81d-9720594baf41,MAT-003,2024-02-08,320.53,UN,0,0,0,3,2,6,2024
504f6479-f577-4157-a3d9-acee3734839b,MAT-004,2024-02-08,48.52,KG,0,0,0,3,2,6,2024
b90639c8-955b-4de4-ac41-8963a7442dbd,MAT-005,2024-02-08,127.33,M,0,0,0,3,2,6,2024
c91f4c6f-0a46-4004-b19e-2a3c2b44f993,MAT-001,2024-02-09,198.73,KG,0,0,0,4,2,6,2024
ce923be0-26c1-480e-a67e-99a2fe267fa3,MAT-002,2024-02-09,86.71,L,0,0,0,4,2,6,2024
762620c5-df34-4399-be23-8b1d6a47eb57,MAT-003,2024-02-09,333.26,UN,0,0,0,4,2,6,2024
e0194a4b-7676-4a37-bdd3-aead49403a52,MAT-004,2024-02-09,52.49,KG,0,0,0,4,2,6,2024
3befd6f3-b6c5-4494-bb9c-a41a76900cae,MAT-005,2024-02-09,128.81,M,0,0,0,4,2,6,2024
c8f5a4f2-2a2c-40e1-a7cd-9a501314798d,MAT-001,2024-02-10,43.98,KG,0,1,0,5,2,6,2024
17384a9c-5dc6-4a34-844b-733b8af71fb8,MAT-002,2024-02-10,16.24,L,0,1,0,5,2,6,2024
3431b2ac-980c-44ea-a924-1f07fd20318e,MAT-003,2024-02-10,77.86,UN,0,1,0,5,2,6,2024
594ecbdc-2c41-4c4f-97e1-a6c2fd56bbfc,MAT-004,2024-02-10,10.14,KG,0,1,0,5,2,6,2024
f53ece3d-ec74-4d14-b71b-ce2ef30d1e48,MAT-005,2024-02-10,21.89,M,0,1,0,5,2,6,2024
b0c4d66e-78e7-41da-821c-8751648b35db,MAT-001,2024-02-11,37.53,KG,0,1,0,6,2,6,2024
1a8cb8eb-6b2a-4b1c-9fca-6abc2c1e8825,MAT-002,2024-02-11,14.86,L,0,1,0,6,2,6,2024
8d0ab393-dec9-4882-9a01-51ed3f866e1f,MAT-003,2024-02-11,72.46,UN,0,1,0,6,2,6,2024
8f1aaa8b-616c-455c-bbef-e7d951dc43e0,MAT-004,2024-02-11,11.01,KG,0,1,0,6,2,6,2024
0c92247b-5b63-4cb4-a8d2-ad32cb94ea41,MAT-005,2024-02-11,26.0,M,0,1,0,6,2,6,2024
3d50513f-70ed-4406-9de5-2543b85ad9cc,MAT-001,2024-02-12,180.44,KG,0,0,0,0,2,7,2024
cf6b8da1-410d-4132-833f-1e71554b5d50,MAT-002,2024-02-12,84.31,L,0,0,0,0,2,7,2024
26823361-4e75-42c9-a710-b956fa9f34b5,MAT-003,2024-02-12,324.0,UN,0,0,0,0,2,7,2024
881ee0fe-d366-49f9-a378-d3ed2dd2d978,MAT-004,2024-02-12,47.22,KG,0,0,0,0,2,7,2024
8e994595-9750-4a45-a0c8-e950e4cbdaa7,MAT-005,2024-02-12,125.0,M,0,0,0,0,2,7,2024
5513cd0a-6b50-40ce-8056-9e4e2654a476,MAT-001,2024-02-13,204.94,KG,0,0,0,1,2,7,2024
7e625635-830a-47aa-9d14-887f67f39169,MAT-002,2024-02-13,87.17,L,0,0,0,1,2,7,2024
a6608970-49c3-4e15-8d8a-a28720a78a8d,MAT-003,2024-02-13,323.81,UN,0,0,0,1,2,7,2024
c543a732-8234-4473-b7d6-8cd999dbff5a,MAT-004,2024-02-13,53.14,KG,0,0,0,1,2,7,2024
84721c37-b9c3-44fc-973b-34d1b5f7522c,MAT-005,2024-02-13,126.46,M,0,0,0,1,2,7,2024
f277c769-f5f4-450f-8fbc-329a41d96d30,MAT-001,2024-02-14,202.82,KG,0,0,0,2,2,7,2024
fb0453b3-02fc-41c2-a273-2498c51196d0,MAT-002,2024-02-14,79.6,L,0,0,0,2,2,7,2024
53a4b73d-f9a8-44c3-8889-69a07f06ad03,MAT-003,2024-02-14,381.04,UN,0,0,0,2,2,7,2024
74fdc8a4-f34e-4808-944d-1a3fed3403ba,MAT-004,2024-02-14,48.0,KG,0,0,0,2,2,7,2024
7e568520-c3fd-4191-b202-009385871d12,MAT-005,2024-02-14,133.16,M,0,0,0,2,2,7,2024
dc530d70-97bf-47b0-b29b-c8128639a5b0,MAT-001,2024-02-15,247.43,KG,0,0,1,3,2,7,2024
36d08380-521d-43ef-857f-ad947d70a6d4,MAT-002,2024-02-15,123.75,L,0,0,1,3,2,7,2024
ff4959d4-fb67-4987-afb0-4f4bb6db828c,MAT-003,2024-02-15,544.34,UN,0,0,1,3,2,7,2024
28029615-797b-46db-9260-348428a58dbc,MAT-004,2024-02-15,63.57,KG,0,0,1,3,2,7,2024
b095bae0-08dc-4adb-92fc-17ec1d063265,MAT-005,2024-02-15,188.14,M,0,0,1,3,2,7,2024
b1441333-7c54-4c57-882f-b7d39b80041c,MAT-001,2024-02-16,198.99,KG,0,0,0,4,2,7,2024
03cd13b7-ed6d-4bc8-ae46-710005da8d14,MAT-002,2024-02-16,75.06,L,0,0,0,4,2,7,2024
de595e97-77f7-4d05-80fe-d2083a350cbc,MAT-003,2024-02-16,358.77,UN,0,0,0,4,2,7,2024
bd3349d5-5497-4391-ac0d-653cab7bb564,MAT-004,2024-02-16,46.45,KG,0,0,0,4,2,7,2024
39fd9206-5b21-40e9-bff1-c8d80c5c859f,MAT-005,2024-02-16,131.96,M,0,0,0,4,2,7,2024
bba68050-a300-47f1-9132-7646859f4c66,MAT-001,2024-02-17,40.5,KG,0,1,0,5,2,7,2024
d2bd8e66-e70d-4aa8-b377-6006485fc2dd,MAT-002,2024-02-17,17.06,L,0,1,0,5,2,7,2024
ac252e99-5252-4da0-86ec-abf1b06d29b1,MAT-003,2024-02-17,68.0,UN,0,1,0,5,2,7,2024
b65f7e44-c82f-4e80-990f-f8b15af23137,MAT-004,2024-02-17,10.08,KG,0,1,0,5,2,7,2024
12149eeb-d673-49c5-bf51-898158726f71,MAT-005,2024-02-17,23.19,M,0,1,0,5,2,7,2024
f083f18a-8f4e-48dc-8f9d-efcbe7b8f23f,MAT-001,2024-02-18,37.71,KG,0,1,0,6,2,7,2024
b2b11bfd-50be-4f32-893d-90b81d9d9f4e,MAT-002,2024-02-18,16.05,L,0,1,0,6,2,7,2024
c8624134-ea4c-4c29-8113-45b3d41bd145,MAT-003,2024-02-18,69.95,UN,0,1,0,6,2,7,2024
dfbb9918-9b09-4b4d-8265-c68e8ad004fd,MAT-004,2024-02-18,9.04,KG,0,1,0,6,2,7,2024
627dd7dc-058e-4a19-85cf-b60eaae4a935,MAT-005,2024-02-18,26.77,M,0,1,0,6,2,7,2024
8d207916-9020-447d-a667-f5c259ff685a,MAT-001,2024-02-19,198.54,KG,0,0,0,0,2,8,2024
8bf15192-c9a0-4f25-ac71-609079aa01b7,MAT-002,2024-02-19,86.52,L,0,0,0,0,2,8,2024
c4df25a4-4f4b-485e-b503-b44037e09269,MAT-003,2024-02-19,384.8,UN,0,0,0,0,2,8,2024
e0a9d8e2-4947-4edd-9da7-224bbe4632d0,MAT-004,2024-02-19,48.45,KG,0,0,0,0,2,8,2024
743fe89d-06ad-416b-9a98-42e9abf682b7,MAT-005,2024-02-19,117.52,M,0,0,0,0,2,8,2024
3401f21d-4acf-40a9-b919-5786b4189adb,MAT-001,2024-02-20,203.0,KG,0,0,0,1,2,8,2024
0a8ecc96-c726-4f8e-8ddb-128825d073d1,MAT-002,2024-02-20,74.65,L,0,0,0,1,2,8,2024
67f19d64-486e-4905-aec8-dbfddff6af79,MAT-003,2024-02-20,320.26,UN,0,0,0,1,2,8,2024
4bca6f7c-5225-4643-90a6-e1810d86c3f0,MAT-004,2024-02-20,47.13,KG,0,0,0,1,2,8,2024
353c6fa5-c067-4b23-9428-3339167aef33,MAT-005,2024-02-20,132.52,M,0,0,0,1,2,8,2024
c138d1b2-8880-4c13-a17d-a69edc8ac7d0,MAT-001,2024-02-21,203.8,KG,0,0,0,2,2,8,2024
8fff2d3a-defe-460d-8e45-294c37c91233,MAT-002,2024-02-21,78.42,L,0,0,0,2,2,8,2024
9c40e85f-a625-4da5-96df-f3cb68fc4787,MAT-003,2024-02-21,320.8,UN,0,0,0,2,2,8,2024
2fd4d78f-d095-44b8-a4f0-24bb63056b7b,MAT-004,2024-02-21,47.96,KG,0,0,0,2,2,8,2024
25e17842-7e60-4b8a-aa1c-e99160bac700,MAT-005,2024-02-21,116.54,M,0,0,0,2,2,8,2024
53938616-c2e5-4f1f-9d0c-00b037f62ce0,MAT-001,2024-02-22,216.0,KG,0,0,0,3,2,8,2024
1b0889fd-bcfc-4c41-ba5c-515119bd4996,MAT-002,2024-02-22,79.99,L,0,0,0,3,2,8,2024
acf54c20-6bd4-41e3-8d6b-df9a18bfcaa9,MAT-003,2024-02-22,362.99,UN,0,0,0,3,2,8,2024
1c1bda96-da3d-4c0c-927e-b27d128521e9,MAT-004,2024-02-22,52.22,KG,0,0,0,3,2,8,2024
cf3d210d-730b-4335-8e28-31b10db9d1ee,MAT-005,2024-02-22,113.01,M,0,0,0,3,2,8,2024
25ae3d52-24ef-4fbd-b085-8c8fe7a21709,MAT-001,2024-02-23,215.44,KG,0,0,0,4,2,8,2024
2076be7e-442f-4b46-8ce8-46fb92de1c9b,MAT-002,2024-02-23,88.96,L,0,0,0,4,2,8,2024
cc44d48b-395f-4984-b7b6-3bb422c3fa7c,MAT-003,2024-02-23,361.9,UN,0,0,0,4,2,8,2024
d12c8732-fe04-47c7-a417-2b9465bb978f,MAT-004,2024-02-23,49.89,KG,0,0,0,4,2,8,2024
2867a216-1317-4eca-a093-b80403d1c57b,MAT-005,2024-02-23,110.45,M,0,0,0,4,2,8,2024
45349071-2b74-4e69-bfdb-0952f97716ad,MAT-001,2024-02-24,42.83,KG,0,1,0,5,2,8,2024
45b0eec5-5811-4a64-92bf-bf191b380425,MAT-002,2024-02-24,14.73,L,0,1,0,5,2,8,2024
56e31903-500d-41a9-a85d-8d1f09fd7cfa,MAT-003,2024-02-24,73.7,UN,0,1,0,5,2,8,2024
3828eb82-a93a-431f-ac22-52f1ccf02db5,MAT-004,2024-02-24,9.97,KG,0,1,0,5,2,8,2024
8044c919-a5a4-4761-80b1-5d3fdafcf9f9,MAT-005,2024-02-24,26.4,M,0,1,0,5,2,8,2024
2603c652-eb7e-435b-861b-c1ac78b01b92,MAT-001,2024-02-25,40.4,KG,0,1,0,6,2,8,2024
dda905e7-0c7d-47f0-bd7e-92fab223159d,MAT-002,2024-02-25,16.54,L,0,1,0,6,2,8,2024
d05ad6ec-c58e-4769-9c51-4dab473dd36f,MAT-003,2024-02-25,62.59,UN,0,1,0,6,2,8,2024
db6762d9-30f8-432d-b2d4-a72f61d42318,MAT-004,2024-02-25,8.88,KG,0,1,0,6,2,8,2024
b0e2d289-e673-4e4a-b097-93486023c907,MAT-005,2024-02-25,26.0,M,0,1,0,6,2,8,2024
52447cf4-9f0e-4a01-9d1d-9a5af865c137,MAT-001,2024-02-26,221.37,KG,0,0,0,0,2,9,2024
b23e864b-0668-493b-b9da-df01430286b3,MAT-002,2024-02-26,83.23,L,0,0,0,0,2,9,2024
e95223e5-ddaf-4514-ad47-e2151efd7189,MAT-003,2024-02-26,372.2,UN,0,0,0,0,2,9,2024
3f7094bc-b76c-4403-9d42-665997aa4978,MAT-004,2024-02-26,48.95,KG,0,0,0,0,2,9,2024
e9eb9032-4096-4574-b3af-ef15f13d6c20,MAT-005,2024-02-26,129.87,M,0,0,0,0,2,9,2024
302e8588-d5fc-47fd-9433-527789c74d29,MAT-001,2024-02-27,187.11,KG,0,0,0,1,2,9,2024
77b5c444-fe89-4a37-84ee-5af14d32538a,MAT-002,2024-02-27,83.98,L,0,0,0,1,2,9,2024
44e5ec59-d7dc-4958-97b2-0e662d50749b,MAT-003,2024-02-27,308.77,UN,0,0,0,1,2,9,2024
4b6c6710-0f58-4a67-b002-5e5f3e9f7b4e,MAT-004,2024-02-27,50.07,KG,0,0,0,1,2,9,2024
73d4617b-7b86-4469-b145-6cfee0561db5,MAT-005,2024-02-27,116.35,M,0,0,0,1,2,9,2024
337298f4-33b3-48f9-8a86-d3b74d546c08,MAT-001,2024-02-28,205.66,KG,0,0,0,2,2,9,2024
2c760698-5097-4ba9-a419-da2c6c9e5168,MAT-002,2024-02-28,83.2,L,0,0,0,2,2,9,2024
241c6f1c-88fd-4775-81a7-b6ff74bc1045,MAT-003,2024-02-28,359.79,UN,0,0,0,2,2,9,2024
feae0680-dc2a-435b-9862-134cfc82419a,MAT-004,2024-02-28,49.8,KG,0,0,0,2,2,9,2024
4f8e8a69-c17e-4783-b7ba-34743b84bc34,MAT-005,2024-02-28,119.65,M,0,0,0,2,2,9,2024
15be9ae5-d9dc-40d2-b5c1-7a4a0d7faf2f,MAT-001,2024-02-29,176.32,KG,0,0,0,3,2,9,2024
d7e44b89-5833-475b-ba1d-29c6ff9407c3,MAT-002,2024-02-29,80.99,L,0,0,0,3,2,9,2024
ec8c6237-8ef4-4e71-a870-e553ec4cb560,MAT-003,2024-02-29,309.0,UN,0,0,0,3,2,9,2024
f878bdab-6a52-4fb0-91b2-a700dd72c983,MAT-004,2024-02-29,50.35,KG,0,0,0,3,2,9,2024
c3855c82-afe0-41d5-8100-9860883e7e2b,MAT-005,2024-02-29,113.51,M,0,0,0,3,2,9,2024
e34d5d9b-7c02-42fd-809b-de853d99e678,MAT-001,2024-03-01,312.09,KG,0,0,1,4,3,9,2024
7f428037-b63d-4c6c-8596-a8be4d9be1a1,MAT-002,2024-03-01,99.02,L,0,0,1,4,3,9,2024
a6508e19-a60e-48a9-ae9b-2edccb147e8c,MAT-003,2024-03-01,526.83,UN,0,0,1,4,3,9,2024
a0f8fd58-5506-48e8-942b-2828e252fa0d,MAT-004,2024-03-01,72.92,KG,0,0,1,4,3,9,2024
55cb5962-2007-4aa5-996d-f402b4a452fa,MAT-005,2024-03-01,180.34,M,0,0,1,4,3,9,2024
84eb56b8-62d7-4280-8ec0-b19ff8a9aa7d,MAT-001,2024-03-02,43.93,KG,0,1,0,5,3,9,2024
1846f738-38e6-4ede-95cd-8eb3fb89a925,MAT-002,2024-03-02,14.49,L,0,1,0,5,3,9,2024
d1ff20a9-e476-402e-ae90-b36f387f8164,MAT-003,2024-03-02,63.22,UN,0,1,0,5,3,9,2024
ba77de18-a311-40b9-8fce-c5284c39d917,MAT-004,2024-03-02,9.16,KG,0,1,0,5,3,9,2024
049c25ea-7aef-4d47-a36d-811b99cc6d1b,MAT-005,2024-03-02,22.23,M,0,1,0,5,3,9,2024
bbe9a4f6-bed8-42b6-a5a3-ed481c82d639,MAT-001,2024-03-03,40.25,KG,0,1,0,6,3,9,2024
80fa92e4-7c87-4c12-8491-3cc3ee2343be,MAT-002,2024-03-03,17.21,L,0,1,0,6,3,9,2024
a67ca60f-f649-4cab-9a41-86a75ec3d616,MAT-003,2024-03-03,66.09,UN,0,1,0,6,3,9,2024
32d7cd1f-38a3-42d6-8d7e-6a2b2b1e5a2f,MAT-004,2024-03-03,9.75,KG,0,1,0,6,3,9,2024
98cf897e-206a-4079-ba7e-1e3105a1a888,MAT-005,2024-03-03,23.27,M,0,1,0,6,3,9,2024
d1182936-a71c-45d8-9322-302aed73f0b8,MAT-001,2024-03-04,195.49,KG,0,0,0,0,3,10,2024
3b7c36c8-9902-45ec-80ce-02959d54ca04,MAT-002,2024-03-04,81.25,L,0,0,0,0,3,10,2024
1e8283e1-7694-404d-b152-c8c72139f58f,MAT-003,2024-03-04,391.18,UN,0,0,0,0,3,10,2024
5f974cf2-984b-404c-a12e-24e57ae68eb4,MAT-004,2024-03-04,46.71,KG,0,0,0,0,3,10,2024
6c807e54-b2fa-4751-8730-a575ec548730,MAT-005,2024-03-04,125.3,M,0,0,0,0,3,10,2024
18242ea9-0345-4d48-a2e7-436844894d78,MAT-001,2024-03-05,216.7,KG,0,0,0,1,3,10,2024
e3139dde-107c-484a-a4f9-b11c7dc054cb,MAT-002,2024-03-05,82.95,L,0,0,0,1,3,10,2024
872ea481-f161-42bc-8528-e9b710c13bb8,MAT-003,2024-03-05,380.09,UN,0,0,0,1,3,10,2024
dac5ed6e-825b-40d3-b92c-c53f881a78ef,MAT-004,2024-03-05,53.12,KG,0,0,0,1,3,10,2024
ef3da0b2-72bc-49be-b409-3d3effbed9f0,MAT-005,2024-03-05,108.29,M,0,0,0,1,3,10,2024
8604168f-4523-4e33-bda7-ad708bfaee43,MAT-001,2024-03-06,194.2,KG,0,0,0,2,3,10,2024
d5d73e59-787f-48ff-a3c0-8689cce90ef3,MAT-002,2024-03-06,81.01,L,0,0,0,2,3,10,2024
6729b63e-1865-40f9-b4f2-7887d4d05cc5,MAT-003,2024-03-06,312.71,UN,0,0,0,2,3,10,2024
776458be-6993-4d49-a217-8db66c07a6da,MAT-004,2024-03-06,44.11,KG,0,0,0,2,3,10,2024
660ecf54-a22b-402d-8a8c-d6fd50f8526a,MAT-005,2024-03-06,110.54,M,0,0,0,2,3,10,2024
a2bf0888-5815-4743-967b-d1f9a25ee167,MAT-001,2024-03-07,199.99,KG,0,0,0,3,3,10,2024
d464767d-68d0-4610-b6ad-7a2e5fab3d36,MAT-002,2024-03-07,78.73,L,0,0,0,3,3,10,2024
4998c37a-610d-4778-980d-37329f97af5d,MAT-003,2024-03-07,373.89,UN,0,0,0,3,3,10,2024
9e93f588-2380-4029-8bd2-d91d2b86dc19,MAT-004,2024-03-07,50.79,KG,0,0,0,3,3,10,2024
b2e08929-b307-47f9-80a7-da759c3d2b86,MAT-005,2024-03-07,130.31,M,0,0,0,3,3,10,2024
aa1c8f33-4e11-4144-ae66-45d36e21796c,MAT-001,2024-03-08,180.58,KG,0,0,0,4,3,10,2024
d599cb01-51c5-40c0-8b86-86b252ce0f92,MAT-002,2024-03-08,80.54,L,0,0,0,4,3,10,2024
be901b94-da91-494d-a25f-b7c156632526,MAT-003,2024-03-08,311.57,UN,0,0,0,4,3,10,2024
6725669c-f8bd-4c97-ac57-f8a7f2d5b21f,MAT-004,2024-03-08,46.54,KG,0,0,0,4,3,10,2024
c55d4c95-57c4-45fd-b660-3c64dc8026d2,MAT-005,2024-03-08,130.6,M,0,0,0,4,3,10,2024
acebfa16-4777-46fe-8fbc-716b360ea3ad,MAT-001,2024-03-09,43.72,KG,0,1,0,5,3,10,2024
58314eb8-5a85-48a8-aa94-8e6de859cd26,MAT-002,2024-03-09,15.91,L,0,1,0,5,3,10,2024
f6bd05be-5993-43b7-bd80-2ac70ba433cb,MAT-003,2024-03-09,62.38,UN,0,1,0,5,3,10,2024
5d84282e-d423-433e-aca4-2cafa8d1725e,MAT-004,2024-03-09,8.98,KG,0,1,0,5,3,10,2024
662f6ab9-b6b3-4750-90b8-03c43b6ee9ed,MAT-005,2024-03-09,26.45,M,0,1,0,5,3,10,2024
519c3fe7-fe42-41c7-90c4-72a4cce3ba08,MAT-001,2024-03-10,43.83,KG,0,1,0,6,3,10,2024
a20a611d-6275-4114-891d-cdad16a40529,MAT-002,2024-03-10,16.24,L,0,1,0,6,3,10,2024
f6e07644-690f-4cc3-84f7-2678822bebc6,MAT-003,2024-03-10,62.15,UN,0,1,0,6,3,10,2024
fd6a66cb-94b8-48aa-8bd1-6a0adb48b685,MAT-004,2024-03-10,11.03,KG,0,1,0,6,3,10,2024
62f2bec2-2f6b-4e7b-aed9-a8ce3a4a8215,MAT-005,2024-03-10,22.93,M,0,1,0,6,3,10,2024
bef90119-d93c-461a-99d1-3820ad8e4eee,MAT-001,2024-03-11,222.15,KG,0,0,0,0,3,11,2024
5b5d1ccd-8b49-4beb-8e7d-b0fb080b0a5b,MAT-002,2024-03-11,81.67,L,0,0,0,0,3,11,2024
49da2ae5-6c1a-45a3-b4bf-16f2849d5dfd,MAT-003,2024-03-11,371.19,UN,0,0,0,0,3,11,2024
406e7415-9511-4e2b-9f34-933838c941ef,MAT-004,2024-03-11,52.55,KG,0,0,0,0,3,11,2024
bc9e8c4f-63ed-423f-8a30-6332838b6cfb,MAT-005,2024-03-11,117.07,M,0,0,0,0,3,11,2024
3a420b7a-1c1b-49ac-b990-de0536c7d1bd,MAT-001,2024-03-12,179.69,KG,0,0,0,1,3,11,2024
33f50eb1-b8f9-4e04-87bc-d66876651c41,MAT-002,2024-03-12,73.52,L,0,0,0,1,3,11,2024
4d617cfd-16bc-4ff7-84e7-6a5a760f0fd6,MAT-003,2024-03-12,328.2,UN,0,0,0,1,3,11,2024
c87af428-12b7-466d-895d-1351487a1f78,MAT-004,2024-03-12,54.02,KG,0,0,0,1,3,11,2024
d2835a79-a219-4ca7-b1f0-cf2379a8f3f7,MAT-005,2024-03-12,116.81,M,0,0,0,1,3,11,2024
1000aad6-07f3-43aa-8551-6fabfd01c828,MAT-001,2024-03-13,219.03,KG,0,0,0,2,3,11,2024
ece6a9fc-5c27-44af-b4ed-a8196f4d55d3,MAT-002,2024-03-13,76.77,L,0,0,0,2,3,11,2024
e6253ee2-6d62-4221-a4de-8cd4fc29e716,MAT-003,2024-03-13,371.47,UN,0,0,0,2,3,11,2024
7373edf8-d9c2-431b-84b0-06b3df307b10,MAT-004,2024-03-13,45.68,KG,0,0,0,2,3,11,2024
01395260-7f9b-4482-8343-703b59c3d3d1,MAT-005,2024-03-13,134.07,M,0,0,0,2,3,11,2024
d9544f9a-679f-4e35-b2c5-1ca71c7614e1,MAT-001,2024-03-14,210.76,KG,0,0,0,3,3,11,2024
2c30b3cd-eb13-4a6c-a698-a0523dc9e00a,MAT-002,2024-03-14,80.02,L,0,0,0,3,3,11,2024
e5bb0b05-8c54-4d01-b0c3-de639a9ab001,MAT-003,2024-03-14,389.84,UN,0,0,0,3,3,11,2024
63238b5c-8d4e-4d05-91c5-e2dd6ec5eca9,MAT-004,2024-03-14,44.64,KG,0,0,0,3,3,11,2024
1178e811-c444-4a15-8370-4d567093c635,MAT-005,2024-03-14,118.19,M,0,0,0,3,3,11,2024
cc74d65c-dd3c-4df7-863e-65a4b46e4c2f,MAT-001,2024-03-15,302.76,KG,0,0,1,4,3,11,2024
61a827ee-39b1-449c-9ba8-40bb5d9b2533,MAT-002,2024-03-15,107.72,L,0,0,1,4,3,11,2024
1f5b6dee-189f-4b98-bfee-709da9d86643,MAT-003,2024-03-15,521.64,UN,0,0,1,4,3,11,2024
dcd13c95-15ec-4d54-9ee7-e3b4fcbffc02,MAT-004,2024-03-15,77.64,KG,0,0,1,4,3,11,2024
1830a170-0210-41d3-91bb-8c043b73bc72,MAT-005,2024-03-15,163.84,M,0,0,1,4,3,11,2024
019f98e1-3d85-4ceb-b148-3cd1bc83b395,MAT-001,2024-03-16,42.63,KG,0,1,0,5,3,11,2024
65c03608-be72-4e45-9c8c-de896ff739dd,MAT-002,2024-03-16,14.19,L,0,1,0,5,3,11,2024
da0b35cf-553d-447c-bb39-c861dfa16c6b,MAT-003,2024-03-16,66.19,UN,0,1,0,5,3,11,2024
4155c98f-a2a6-4bce-8395-092d0e7d9392,MAT-004,2024-03-16,11.18,KG,0,1,0,5,3,11,2024
3e450fb6-3044-44b9-b1e4-8013745439cc,MAT-005,2024-03-16,23.95,M,0,1,0,5,3,11,2024
